@relation trainingset

@attribute age numeric
@attribute job {JobCat6,JobCat9,JobCat11,JobCat10,JobCat4,JobCat1,JobCat2,JobCat7,JobCat3,JobCat8,JobCat5,unknown}
@attribute marital {married,single,divorced}
@attribute education {tertiary,secondary,unknown,primary,low}
@attribute gender {m,f}
@attribute incumbent {yes,no}
@attribute profile {low,med,high}
@attribute party {SF,FG,NP,FF,PBP,Renu,SDP,LAB}
@attribute outcome {eliminated,elected}

@data
64,JobCat6,married,unknown,m,no,low,FG,elected
80,JobCat2,married,primary,m,no,low,FG,elected
27,JobCat11,single,secondary,m,no,low,FG,elected
31,JobCat11,married,tertiary,m,yes,low,FG,elected
35,JobCat6,married,secondary,m,no,low,FG,elected
28,JobCat6,married,tertiary,m,no,low,FG,eliminated
54,JobCat1,married,secondary,m,yes,low,FG,eliminated
46,JobCat3,married,secondary,m,yes,low,FG,elected
67,JobCat2,divorced,secondary,m,no,low,FG,elected
47,JobCat11,married,tertiary,m,yes,low,FG,eliminated
60,JobCat1,married,primary,m,no,low,FG,eliminated
34,JobCat11,single,tertiary,m,no,low,FG,elected
35,JobCat6,married,tertiary,m,no,low,FG,eliminated
33,JobCat6,married,tertiary,m,no,low,FG,elected
47,JobCat3,married,tertiary,m,no,low,FG,eliminated
53,JobCat6,married,tertiary,m,no,low,FG,elected
30,JobCat9,married,tertiary,m,yes,low,FG,elected
19,JobCat5,single,secondary,m,no,low,FG,eliminated
18,JobCat5,single,secondary,m,no,low,FG,eliminated
78,JobCat2,divorced,secondary,m,no,low,FG,elected
32,JobCat9,married,secondary,m,no,low,FG,elected
29,JobCat3,married,secondary,m,no,low,FG,eliminated
31,JobCat7,married,secondary,m,no,low,FG,elected
22,JobCat9,single,secondary,m,no,low,FG,elected
27,JobCat8,single,tertiary,m,no,low,FG,elected
50,JobCat9,married,tertiary,m,no,low,FG,elected
20,JobCat5,single,secondary,m,no,low,FG,elected
54,JobCat3,divorced,primary,m,no,low,FG,elected
54,unknown,married,secondary,m,no,low,FG,elected
25,JobCat8,single,tertiary,m,no,low,FG,elected
40,JobCat11,married,secondary,m,yes,low,FG,elected
48,JobCat3,married,secondary,m,yes,low,FG,elected
25,JobCat3,single,secondary,m,no,low,FG,elected
35,JobCat9,single,tertiary,m,no,low,FG,elected
30,JobCat5,single,unknown,m,no,low,FG,eliminated
58,JobCat11,married,secondary,m,no,low,FG,elected
50,JobCat11,married,secondary,m,yes,low,FG,elected
70,JobCat2,married,secondary,m,no,low,FG,eliminated
50,JobCat9,divorced,secondary,m,yes,low,FG,eliminated
57,JobCat2,married,primary,m,no,low,FG,elected
27,JobCat10,single,primary,m,no,low,FG,elected
75,JobCat2,married,tertiary,m,no,low,FG,elected
52,JobCat6,married,tertiary,m,no,low,FG,elected
64,JobCat2,married,secondary,m,no,low,FG,eliminated
36,JobCat3,married,secondary,m,no,low,FG,eliminated
25,unknown,single,tertiary,m,no,low,FG,eliminated
62,JobCat2,married,secondary,m,no,low,FG,elected
61,JobCat11,married,unknown,m,yes,low,FG,eliminated
46,JobCat6,single,secondary,m,no,low,FG,eliminated
60,JobCat6,married,secondary,m,no,low,FG,eliminated
47,JobCat3,married,secondary,m,yes,low,FG,elected
53,JobCat6,married,tertiary,m,yes,low,FG,eliminated
47,JobCat11,married,secondary,m,no,low,FG,elected
51,JobCat6,married,tertiary,m,no,low,FG,eliminated
70,JobCat6,married,secondary,m,no,low,FG,eliminated
29,JobCat3,single,secondary,m,no,low,FG,eliminated
19,JobCat5,single,secondary,m,no,low,FG,elected
23,JobCat8,single,unknown,m,no,low,FG,eliminated
78,JobCat2,married,primary,m,no,low,FG,eliminated
49,JobCat8,divorced,tertiary,m,no,low,FG,eliminated
25,JobCat9,single,tertiary,m,yes,low,FG,eliminated
31,JobCat7,single,secondary,m,yes,low,FG,elected
59,JobCat6,married,primary,m,no,low,FG,eliminated
31,JobCat7,single,secondary,m,no,low,FG,elected
29,JobCat9,single,secondary,m,no,low,FG,eliminated
66,JobCat6,married,unknown,m,yes,low,FG,elected
25,JobCat3,single,tertiary,m,no,low,FG,elected
26,JobCat7,single,tertiary,m,no,low,FG,eliminated
59,JobCat2,married,primary,m,no,low,FG,eliminated
21,JobCat5,single,secondary,m,no,low,FG,eliminated
83,JobCat2,divorced,primary,m,no,low,FG,elected
41,JobCat4,married,tertiary,m,no,low,FG,eliminated
57,JobCat6,divorced,low,m,no,low,FF,elected
31,JobCat11,single,tertiary,m,yes,low,FF,eliminated
65,JobCat2,divorced,primary,m,no,low,FF,eliminated
26,JobCat7,single,secondary,m,no,low,FF,elected
70,JobCat2,married,primary,m,no,low,FF,elected
49,JobCat11,single,tertiary,m,yes,low,FF,elected
35,JobCat11,divorced,tertiary,m,no,low,FF,elected
28,JobCat9,single,secondary,m,no,low,FF,elected
24,JobCat9,single,tertiary,m,no,low,FF,elected
20,JobCat7,single,secondary,m,no,low,FF,eliminated
36,JobCat11,married,secondary,m,yes,low,FF,elected
34,JobCat9,divorced,secondary,m,yes,low,FF,eliminated
59,JobCat6,married,tertiary,m,no,low,FF,eliminated
34,JobCat7,married,secondary,m,no,low,FF,elected
26,JobCat6,single,tertiary,m,no,low,FF,elected
80,JobCat2,married,secondary,m,no,low,FF,eliminated
29,JobCat6,single,tertiary,m,no,low,FF,elected
37,JobCat7,married,secondary,m,no,low,FF,eliminated
58,JobCat6,married,tertiary,m,no,low,FF,elected
56,JobCat11,married,secondary,m,no,low,FF,elected
71,JobCat2,divorced,primary,m,no,low,FF,elected
24,JobCat7,single,tertiary,m,no,low,FF,eliminated
29,JobCat6,single,tertiary,m,no,low,FF,eliminated
68,JobCat2,divorced,primary,m,no,low,FF,elected
25,JobCat6,single,tertiary,m,no,low,FF,elected
51,JobCat11,married,tertiary,m,yes,low,FF,elected
26,JobCat6,single,tertiary,m,no,low,FF,eliminated
66,JobCat1,married,primary,m,no,low,FF,elected
46,JobCat3,married,secondary,m,no,low,FF,eliminated
23,JobCat3,single,secondary,m,no,low,FF,elected
57,JobCat6,divorced,tertiary,m,no,low,FF,elected
30,JobCat11,single,secondary,m,yes,low,FF,elected
30,JobCat6,married,tertiary,m,yes,low,FF,eliminated
34,JobCat6,single,tertiary,m,no,low,FF,elected
32,JobCat5,single,unknown,m,no,low,FF,eliminated
43,JobCat7,married,secondary,m,no,low,FF,elected
25,JobCat6,single,tertiary,m,no,low,FF,eliminated
49,JobCat6,married,tertiary,m,yes,low,FF,eliminated
42,JobCat9,divorced,tertiary,m,yes,low,FF,eliminated
25,JobCat3,single,secondary,m,no,low,FF,elected
57,JobCat10,married,secondary,m,no,low,FF,eliminated
45,JobCat9,married,tertiary,m,yes,low,FF,elected
72,JobCat2,married,primary,m,no,low,FF,eliminated
47,JobCat6,single,tertiary,m,yes,low,FF,elected
24,JobCat6,single,tertiary,m,no,low,FF,elected
45,JobCat6,married,unknown,m,no,low,FF,elected
60,JobCat2,married,secondary,m,no,low,FF,eliminated
60,JobCat2,married,secondary,m,no,low,FF,eliminated
58,JobCat3,married,primary,m,no,low,FF,elected
21,JobCat7,single,secondary,m,no,low,FF,elected
28,JobCat5,single,secondary,m,no,low,FF,elected
37,JobCat6,married,tertiary,m,no,low,FF,elected
33,JobCat10,married,secondary,m,no,low,FF,elected
31,JobCat6,single,tertiary,m,yes,low,FF,elected
44,JobCat3,single,secondary,m,yes,low,FF,eliminated
43,JobCat6,single,tertiary,m,no,low,FF,eliminated
19,JobCat5,single,secondary,m,no,low,FF,elected
72,JobCat2,single,tertiary,m,no,low,Renu,eliminated
37,JobCat3,married,primary,m,yes,low,Renu,eliminated
27,JobCat7,single,secondary,m,no,low,Renu,eliminated
42,JobCat9,married,secondary,m,no,low,Renu,eliminated
63,JobCat2,married,secondary,m,no,low,Renu,elected
27,JobCat8,single,tertiary,m,no,low,Renu,elected
53,JobCat7,divorced,secondary,m,yes,low,Renu,elected
37,JobCat6,divorced,tertiary,m,no,low,Renu,elected
50,JobCat9,married,tertiary,m,no,low,Renu,eliminated
35,JobCat9,married,secondary,m,yes,low,Renu,eliminated
48,JobCat6,single,tertiary,m,no,low,Renu,elected
52,JobCat7,married,secondary,m,no,low,Renu,eliminated
27,JobCat6,single,tertiary,m,no,low,Renu,elected
42,JobCat6,married,tertiary,m,no,low,Renu,eliminated
47,JobCat6,single,tertiary,m,no,low,Renu,eliminated
70,JobCat2,married,primary,m,no,low,Renu,elected
26,JobCat6,single,tertiary,f,yes,low,Renu,eliminated
70,JobCat2,divorced,secondary,m,no,low,Renu,eliminated
80,JobCat2,married,secondary,m,no,low,Renu,elected
27,JobCat6,single,tertiary,m,no,low,Renu,eliminated
79,JobCat2,divorced,unknown,m,no,low,Renu,eliminated
33,JobCat3,single,unknown,m,no,low,Renu,eliminated
43,JobCat8,married,tertiary,m,no,low,Renu,eliminated
50,unknown,married,unknown,m,no,low,Renu,eliminated
74,JobCat2,married,primary,m,no,low,Renu,eliminated
25,JobCat10,single,tertiary,m,no,low,Renu,elected
43,JobCat11,single,secondary,m,no,low,Renu,eliminated
34,JobCat6,married,tertiary,m,no,low,Renu,eliminated
29,JobCat6,single,tertiary,m,yes,low,Renu,eliminated
55,unknown,married,secondary,m,no,low,Renu,eliminated
23,JobCat3,single,secondary,m,yes,low,Renu,elected
27,JobCat8,single,tertiary,m,no,low,Renu,elected
79,JobCat2,divorced,primary,m,no,low,Renu,elected
63,JobCat2,married,tertiary,m,yes,low,Renu,eliminated
34,JobCat6,single,unknown,m,no,low,Renu,elected
36,JobCat8,divorced,tertiary,m,no,low,Renu,eliminated
29,JobCat10,married,tertiary,m,no,low,Renu,elected
34,JobCat7,married,unknown,m,no,low,Renu,elected
40,JobCat6,married,tertiary,m,no,low,Renu,eliminated
29,JobCat9,married,tertiary,m,no,low,Renu,elected
24,JobCat3,single,secondary,m,no,low,Renu,elected
86,JobCat2,married,primary,m,no,low,Renu,elected
28,JobCat3,single,secondary,m,no,low,Renu,eliminated
33,JobCat6,married,secondary,m,yes,low,Renu,eliminated
60,JobCat2,divorced,tertiary,m,yes,low,Renu,elected
46,JobCat11,married,secondary,m,no,low,Renu,elected
29,JobCat9,single,secondary,m,no,low,Renu,elected
66,JobCat2,married,primary,m,no,low,Renu,eliminated
64,JobCat1,married,primary,m,no,low,Renu,elected
63,JobCat3,married,secondary,m,no,low,Renu,elected
42,JobCat10,married,secondary,m,no,low,Renu,eliminated
60,JobCat7,single,secondary,m,no,low,Renu,elected
33,JobCat7,married,secondary,m,no,low,Renu,elected
36,JobCat11,single,secondary,m,no,low,Renu,elected
43,JobCat10,married,tertiary,m,no,low,Renu,eliminated
64,JobCat2,married,secondary,m,no,low,Renu,elected
35,JobCat6,married,tertiary,m,no,low,Renu,elected
48,JobCat10,married,secondary,m,no,low,Renu,elected
34,JobCat6,divorced,tertiary,m,no,low,Renu,eliminated
42,JobCat6,divorced,tertiary,m,no,low,Renu,elected
32,JobCat9,married,secondary,m,no,low,Renu,elected
60,JobCat11,married,unknown,m,no,low,Renu,eliminated
34,JobCat6,divorced,tertiary,m,no,low,Renu,eliminated
57,JobCat2,married,secondary,m,yes,low,Renu,eliminated
27,JobCat6,single,tertiary,m,yes,low,Renu,eliminated
25,JobCat11,single,secondary,m,no,low,Renu,eliminated
22,JobCat11,single,secondary,m,no,low,Renu,elected
25,JobCat11,married,tertiary,m,no,low,Renu,elected
93,JobCat2,married,unknown,m,no,low,Renu,elected
32,JobCat9,single,secondary,m,no,low,Renu,eliminated
42,JobCat9,single,secondary,m,no,low,Renu,eliminated
49,JobCat11,married,secondary,m,yes,low,Renu,elected
28,JobCat5,single,tertiary,m,no,low,Renu,eliminated
82,JobCat2,married,primary,m,no,low,Renu,elected
56,JobCat2,married,secondary,m,no,low,Renu,eliminated
45,JobCat3,single,secondary,m,yes,low,Renu,elected
35,JobCat9,married,secondary,m,yes,low,Renu,eliminated
46,JobCat11,married,unknown,m,no,low,Renu,elected
35,JobCat6,married,tertiary,m,no,low,Renu,eliminated
26,JobCat11,single,tertiary,m,no,low,Renu,eliminated
40,JobCat9,married,secondary,m,yes,low,Renu,eliminated
69,JobCat2,married,secondary,m,no,low,Renu,elected
29,JobCat11,single,secondary,m,no,low,Renu,elected
45,JobCat9,married,secondary,m,yes,low,Renu,elected
40,JobCat11,married,secondary,m,no,low,Renu,elected
37,JobCat10,married,primary,m,yes,low,Renu,elected
29,JobCat6,single,tertiary,m,yes,low,Renu,eliminated
30,JobCat11,married,secondary,m,yes,low,Renu,eliminated
53,JobCat9,married,tertiary,m,no,low,Renu,elected
29,JobCat6,single,tertiary,m,yes,low,Renu,eliminated
61,JobCat11,married,unknown,m,yes,low,Renu,elected
33,JobCat10,single,tertiary,m,no,low,Renu,eliminated
77,JobCat2,married,secondary,m,no,low,Renu,elected
61,JobCat6,married,unknown,m,no,low,Renu,elected
28,JobCat11,single,tertiary,m,no,low,Renu,eliminated
32,JobCat11,married,tertiary,m,no,low,Renu,elected
45,JobCat6,single,tertiary,m,no,low,Renu,elected
64,JobCat2,married,primary,m,no,low,Renu,elected
33,JobCat9,single,secondary,m,no,low,Renu,elected
34,JobCat11,single,tertiary,m,no,low,Renu,eliminated
33,JobCat8,married,tertiary,m,no,low,SDP,eliminated
46,unknown,married,tertiary,m,no,low,SDP,eliminated
35,JobCat3,single,unknown,m,yes,low,SDP,eliminated
55,JobCat9,married,unknown,m,yes,low,SDP,elected
53,JobCat11,single,secondary,m,yes,low,SDP,eliminated
63,JobCat6,married,tertiary,m,no,low,SDP,elected
30,JobCat10,single,secondary,m,no,low,SDP,eliminated
31,JobCat5,single,unknown,m,no,low,SDP,eliminated
28,JobCat5,single,secondary,m,no,low,SDP,eliminated
27,JobCat5,single,secondary,m,yes,low,SDP,elected
56,JobCat7,married,secondary,m,no,low,SDP,elected
60,JobCat1,married,secondary,m,no,low,SDP,eliminated
32,JobCat11,married,tertiary,m,no,low,SDP,elected
62,JobCat2,married,secondary,m,no,low,SDP,elected
68,JobCat2,married,tertiary,m,no,low,SDP,elected
36,JobCat6,married,tertiary,m,no,low,SDP,elected
45,JobCat11,married,secondary,m,no,low,SDP,elected
31,JobCat9,married,secondary,m,no,low,SDP,eliminated
49,JobCat3,married,secondary,m,yes,low,SDP,elected
80,JobCat2,married,secondary,m,no,low,SDP,elected
93,JobCat2,married,unknown,m,no,low,SDP,elected
60,JobCat1,married,secondary,m,no,low,SDP,elected
28,JobCat11,single,secondary,m,no,low,SDP,eliminated
36,JobCat7,married,secondary,m,no,low,SDP,elected
32,JobCat11,married,tertiary,m,no,low,SDP,elected
42,JobCat6,married,tertiary,m,yes,low,SDP,elected
32,JobCat9,married,secondary,m,yes,low,SDP,elected
32,JobCat6,married,tertiary,m,no,low,SDP,eliminated
36,JobCat11,single,secondary,m,no,low,SDP,eliminated
45,JobCat3,single,secondary,m,no,low,SDP,elected
56,JobCat6,divorced,tertiary,m,no,low,SDP,eliminated
30,JobCat6,single,tertiary,m,no,low,SDP,eliminated
31,JobCat9,single,secondary,m,no,low,SDP,eliminated
32,JobCat11,divorced,secondary,m,yes,low,SDP,eliminated
32,JobCat6,single,tertiary,m,yes,low,SDP,eliminated
35,JobCat6,married,tertiary,m,no,low,SDP,elected
61,JobCat3,married,primary,m,no,low,SDP,elected
20,JobCat5,single,secondary,m,no,low,SDP,elected
35,JobCat6,married,secondary,m,no,low,SDP,eliminated
42,JobCat11,married,tertiary,m,no,low,SDP,eliminated
33,JobCat11,single,secondary,m,no,low,SDP,elected
35,JobCat9,married,tertiary,m,yes,low,SDP,eliminated
71,JobCat2,married,secondary,m,no,low,SDP,eliminated
79,JobCat2,divorced,secondary,m,no,low,SDP,eliminated
26,JobCat6,single,tertiary,m,no,low,SDP,eliminated
57,JobCat11,married,unknown,m,no,low,SDP,eliminated
31,JobCat6,married,tertiary,m,no,low,SDP,eliminated
30,JobCat9,married,secondary,m,no,low,SDP,elected
34,JobCat5,single,unknown,m,no,low,SDP,elected
36,JobCat4,single,secondary,m,no,low,SDP,eliminated
27,JobCat11,single,secondary,m,no,low,SDP,eliminated
61,JobCat2,married,secondary,m,no,low,SDP,elected
62,JobCat3,married,secondary,m,no,low,SDP,eliminated
65,JobCat4,married,tertiary,m,no,low,SDP,elected
60,JobCat9,married,secondary,m,no,low,SDP,elected
51,JobCat6,married,tertiary,m,no,low,SDP,elected
42,JobCat6,married,tertiary,m,no,low,SDP,elected
58,JobCat6,married,secondary,m,no,low,SDP,elected
33,JobCat11,married,secondary,m,yes,low,SDP,elected
43,JobCat3,married,secondary,m,yes,low,SDP,elected
32,JobCat9,single,secondary,m,no,low,SDP,eliminated
77,JobCat2,married,primary,m,no,low,SDP,eliminated
32,JobCat3,married,secondary,m,yes,low,SDP,eliminated
33,JobCat3,married,secondary,m,yes,low,SDP,elected
75,JobCat2,married,secondary,m,no,low,SDP,elected
33,JobCat8,married,tertiary,m,no,low,SDP,elected
48,JobCat10,married,secondary,m,no,low,SDP,elected
24,JobCat10,single,secondary,m,no,low,SDP,elected
44,JobCat9,divorced,secondary,m,yes,low,SDP,elected
49,JobCat7,married,primary,m,yes,low,SDP,elected
50,JobCat9,divorced,secondary,m,yes,low,SDP,eliminated
58,JobCat11,married,secondary,m,no,low,SDP,elected
28,JobCat9,single,secondary,m,no,low,SDP,eliminated
35,JobCat9,married,tertiary,m,no,low,SDP,elected
61,JobCat2,married,secondary,m,no,low,SDP,elected
37,JobCat11,married,secondary,m,yes,low,SDP,eliminated
27,JobCat9,single,secondary,m,no,low,SDP,elected
31,JobCat9,married,secondary,m,yes,low,SDP,elected
25,JobCat3,single,secondary,m,no,low,SDP,elected
61,JobCat2,married,tertiary,m,no,low,SDP,elected
33,JobCat11,married,secondary,m,yes,low,SDP,elected
34,JobCat6,married,tertiary,m,no,low,SDP,eliminated
34,JobCat11,single,tertiary,m,no,low,SDP,eliminated
61,JobCat1,married,primary,m,no,low,SDP,eliminated
34,JobCat6,single,tertiary,m,yes,low,LAB,eliminated
60,JobCat6,married,tertiary,m,no,low,LAB,elected
29,JobCat7,single,secondary,m,no,low,LAB,eliminated
26,JobCat3,single,secondary,m,yes,low,LAB,elected
55,JobCat11,married,secondary,m,no,low,LAB,elected
65,JobCat2,divorced,primary,m,no,low,LAB,eliminated
35,JobCat6,married,tertiary,m,no,low,LAB,elected
27,JobCat3,married,secondary,m,no,low,LAB,eliminated
31,JobCat11,single,tertiary,m,yes,low,LAB,elected
75,JobCat2,married,primary,m,no,low,LAB,elected
59,JobCat6,married,tertiary,m,no,low,LAB,eliminated
20,JobCat7,single,secondary,m,no,low,LAB,eliminated
25,JobCat9,single,tertiary,m,no,low,LAB,elected
29,JobCat6,single,tertiary,m,no,low,LAB,eliminated
33,JobCat9,married,secondary,m,yes,low,LAB,eliminated
23,JobCat5,single,secondary,m,no,low,LAB,elected
25,JobCat5,single,tertiary,m,yes,low,LAB,elected
30,JobCat6,married,tertiary,m,no,low,LAB,elected
37,JobCat7,single,secondary,m,no,low,LAB,elected
57,JobCat2,married,primary,m,no,low,LAB,elected
60,JobCat11,married,secondary,m,no,low,LAB,elected
43,JobCat9,married,secondary,m,yes,low,LAB,elected
52,JobCat6,married,low,m,no,low,LAB,eliminated
30,JobCat4,married,secondary,m,no,low,LAB,eliminated
65,JobCat11,married,secondary,m,no,low,LAB,elected
32,JobCat11,married,tertiary,m,yes,low,LAB,eliminated
35,JobCat7,married,secondary,m,yes,low,LAB,elected
24,JobCat11,single,tertiary,m,yes,low,LAB,elected
53,JobCat11,married,secondary,m,no,low,LAB,eliminated
25,JobCat6,single,tertiary,m,no,low,LAB,eliminated
65,JobCat2,married,secondary,m,no,low,LAB,eliminated
29,JobCat9,married,tertiary,m,yes,low,LAB,eliminated
51,JobCat6,single,tertiary,m,yes,low,LAB,elected
32,JobCat6,divorced,tertiary,m,no,low,LAB,elected
60,JobCat10,married,secondary,m,no,low,LAB,elected
21,JobCat5,single,tertiary,m,no,low,LAB,eliminated
34,JobCat6,married,tertiary,m,no,low,LAB,elected
46,JobCat5,single,unknown,m,no,low,LAB,elected
80,JobCat2,married,secondary,m,no,low,LAB,elected
62,JobCat2,married,secondary,m,yes,low,LAB,elected
31,JobCat10,single,secondary,m,no,low,LAB,eliminated
31,JobCat11,single,secondary,m,yes,low,LAB,elected
48,JobCat9,married,primary,m,no,low,LAB,elected
26,JobCat11,married,secondary,m,no,low,LAB,elected
26,JobCat11,married,secondary,m,no,low,LAB,elected
26,JobCat5,single,tertiary,m,no,low,LAB,eliminated
65,JobCat10,divorced,secondary,m,no,low,LAB,elected
37,JobCat9,single,secondary,m,no,low,LAB,eliminated
52,JobCat10,married,secondary,m,no,low,LAB,elected
47,JobCat9,married,secondary,m,yes,low,LAB,eliminated
23,JobCat5,single,secondary,m,no,low,LAB,eliminated
29,JobCat6,single,tertiary,m,no,low,LAB,elected
62,JobCat11,married,secondary,m,no,low,LAB,elected
72,JobCat11,married,primary,m,no,low,LAB,eliminated
62,JobCat2,married,tertiary,m,yes,low,LAB,elected
26,JobCat6,single,tertiary,m,no,low,LAB,elected
68,JobCat2,divorced,primary,m,no,low,LAB,elected
75,JobCat2,married,primary,m,no,low,LAB,eliminated
33,JobCat3,married,secondary,m,no,low,LAB,eliminated
37,JobCat6,married,unknown,m,no,low,LAB,elected
29,JobCat6,single,tertiary,m,no,low,LAB,elected
74,JobCat2,divorced,primary,m,no,low,LAB,elected
27,JobCat6,married,tertiary,m,no,low,LAB,eliminated
60,JobCat2,married,secondary,m,no,low,LAB,eliminated
21,JobCat8,single,tertiary,m,no,low,LAB,elected
29,JobCat5,single,tertiary,m,no,low,LAB,eliminated
32,JobCat6,married,tertiary,m,yes,low,LAB,elected
46,JobCat6,divorced,tertiary,m,no,low,LAB,elected
26,JobCat11,married,secondary,m,yes,low,LAB,eliminated
31,JobCat3,married,secondary,m,yes,low,LAB,elected
33,JobCat6,single,tertiary,m,no,low,LAB,eliminated
44,JobCat6,divorced,tertiary,m,no,low,LAB,elected
41,JobCat9,married,secondary,m,no,low,LAB,eliminated
70,JobCat2,married,primary,m,no,low,LAB,eliminated
34,JobCat6,single,tertiary,m,yes,low,LAB,elected
60,JobCat11,married,secondary,m,no,low,LAB,elected
43,JobCat10,married,secondary,m,yes,low,LAB,eliminated
55,JobCat11,married,secondary,m,no,low,LAB,elected
31,JobCat6,single,tertiary,m,no,low,LAB,elected
46,JobCat6,married,tertiary,m,no,low,LAB,eliminated
27,JobCat10,single,secondary,m,no,low,LAB,eliminated
26,JobCat11,single,tertiary,m,no,low,LAB,eliminated
18,JobCat5,single,unknown,m,no,low,LAB,eliminated
28,JobCat9,single,secondary,m,no,low,LAB,eliminated
32,JobCat6,married,tertiary,m,no,low,LAB,eliminated
28,JobCat8,single,tertiary,m,no,low,LAB,elected
34,JobCat8,married,tertiary,m,no,low,LAB,eliminated
40,JobCat6,single,tertiary,m,yes,low,LAB,elected
